#"Step";"Kinetic Energy (kJ/mole)";"Temperature (K)";"Box Volume (nm^3)";"Speed (ns/day)"
9250;937.8024080993277;5.984279721288509;250.04699999999997;10.2
9300;934.5705032430773;5.9636563761943195;250.04699999999997;10.2
9350;945.7307964701542;6.034872141760318;250.04699999999997;10.2
9400;938.8409805546939;5.990907032148515;250.04699999999997;10.2
9450;938.8427492546183;5.990918318529312;250.04699999999997;10.2
9500;947.3467254353196;6.045183664586198;250.04699999999997;10.2
9550;944.7417432353664;6.0285608216303;250.04699999999997;10.2
9600;955.6152016176893;6.097946244333031;250.04699999999997;10.2
9650;946.9879472659611;6.0428942388982385;250.04699999999997;10.2
9700;946.3111929638931;6.038575752390651;250.04699999999997;10.2
9750;946.9358608113058;6.04256186620261;250.04699999999997;10.1
9800;951.3657903083754;6.070830014191032;250.04699999999997;10.1
9850;937.8508032282298;5.984588538994665;250.04699999999997;10.1
9900;953.1218411251787;6.082035678840418;250.04699999999997;10.1
9950;938.0478245362232;5.985845766111917;250.04699999999997;10.1
10000;940.988822793634;6.004612785774234;250.04699999999997;10.1
10050;1029.5373180374975;6.5696560825945385;250.04699999999997;10.1
10100;1119.908625325574;7.146331059028474;250.04699999999997;10.1
10150;1175.0623518021216;7.498276547818624;250.04699999999997;10.2
10200;1255.2504951720045;8.009970990178532;250.04699999999997;10.2
10250;1314.38460278382;8.387315980937394;250.04699999999997;10.2
10300;1349.8888597983766;8.613874799124098;250.04699999999997;10.1
10350;1409.8844096537584;8.996716802158375;250.04699999999997;10.1
10400;1466.1410722300757;9.355700317380025;250.04699999999997;10.1
10450;1513.7696384710655;9.65962645432359;250.04699999999997;10.1
10500;1554.295220482317;9.918227217692136;250.04699999999997;10.1
10550;1564.8944030750602;9.985862439039606;250.04699999999997;10.1
10600;1609.3079218882374;10.269272801061849;250.04699999999997;10.1
10650;1635.644020095053;10.43732800872156;250.04699999999997;10.1
10700;1653.3478973301028;10.550299518083122;250.04699999999997;10.1
10750;1674.0990826803602;10.682716428736963;250.04699999999997;10.1
10800;1694.533289792897;10.813110646312069;250.04699999999997;10.1
10850;1716.5961037008594;10.953897286145477;250.04699999999997;10.1
10900;1728.2092227830192;11.028002611983919;250.04699999999997;10.1
10950;1762.3459981622102;11.245835292821136;250.04699999999997;10.1
11000;1774.6387087478295;11.324277209841036;250.04699999999997;10.1
11050;1778.139003604043;11.34661319804672;250.04699999999997;10.1
11100;1769.5459215981175;11.291779252273802;250.04699999999997;10.1
11150;1806.0163284214582;11.524503239859197;250.04699999999997;10.1
11200;1804.3265543050618;11.513720498323265;250.04699999999997;10.1
11250;1803.2894356367;11.507102464330128;250.04699999999997;10.1
11300;1817.413707710502;11.597231892682228;250.04699999999997;10.1
11350;1810.7382033960002;11.554634342544123;250.04699999999997;10.1
11400;1823.707191867648;11.637391705978281;250.04699999999997;10.1
11450;1857.6396209125455;11.853920417435733;250.04699999999997;10.1
11500;1841.006111232692;11.747779108977436;250.04699999999997;10.1
