#"Step";"Kinetic Energy (kJ/mole)";"Temperature (K)";"Box Volume (nm^3)";"Speed (ns/day)"
325;382.3294800439643;2.4397106837409015;246.70966938823133;12.1
330;385.5116667465045;2.460016768678304;246.70966938823133;12.1
335;391.3035643748773;2.4969758713910997;246.70966938823133;12.2
340;398.45890068254516;2.542635312649904;246.70966938823133;12.2
345;404.15724087285093;2.578997409133493;246.70966938823133;12.2
350;406.0034779613203;2.5907785680149362;246.70966938823133;12.2
355;404.5081508562667;2.58123662656311;246.70966938823133;12.2
360;403.6644529226485;2.5758528438052077;246.70966938823133;12.3
365;406.49657877135434;2.5939251297560366;246.70966938823133;12.3
370;409.2790678491509;2.6116806748678396;246.70966938823133;12.3
375;409.46226263217886;2.612849672532648;246.68335229072392;12.3
380;409.6805153243193;2.614242380792312;246.68335229072392;12.3
385;411.6113067346325;2.626563095457774;246.68335229072392;12.3
390;414.59616581334916;2.645609998623517;246.68335229072392;12.3
395;418.0821127551575;2.667854430300367;246.68335229072392;12.3
400;420.0449280907433;2.6803794951839035;246.68335229072392;12.3
405;421.0419875028404;2.686741904119092;246.68335229072392;12.4
410;422.8585464101524;2.6983336813822634;246.68335229072392;12.3
415;424.9130828429571;2.711444034485749;246.68335229072392;12.3
420;426.39629794236345;2.7209086871300894;246.68335229072392;12.3
425;429.6117859425846;2.7414272734203182;246.68335229072392;12.3
430;435.94956982019886;2.78186977091143;246.68335229072392;12.3
435;442.024347967077;2.8206339832462732;246.68335229072392;12.4
440;443.5354429619822;2.8302765423363905;246.68335229072392;12.4
445;442.9434174285553;2.8264987247880735;246.68335229072392;12.4
450;445.561436818856;2.843204760315397;246.68335229072392;12.4
455;447.8348148921334;2.8577115798599406;246.68335229072392;12.4
460;450.73453404746743;2.876215190416739;246.68335229072392;12.4
465;454.9544891163243;2.9031434551825446;246.68335229072392;12.5
470;456.5712052599548;2.9134600011306575;246.68335229072392;12.5
475;457.3359560136415;2.918340008249004;246.68335229072392;12.5
480;460.9513211706006;2.9414102799896074;246.68335229072392;12.5
485;465.907644737729;2.97303743978228;246.68335229072392;12.6
490;469.0722396153158;2.993231268235353;246.68335229072392;12.6
495;467.22991400134174;2.981475069150665;246.68335229072392;12.6
500;463.4267261870928;2.9572062684774094;246.68335229072392;12.6
505;477.2054776694345;3.0451308700441375;246.68335229072392;12.6
510;483.20863812756414;3.0834380774931303;246.68335229072392;12.6
515;494.8206199482591;3.157536146269038;246.68335229072392;12.6
