#"Step";"Kinetic Energy (kJ/mole)";"Temperature (K)";"Box Volume (nm^3)";"Speed (ns/day)"
1000;508.743355542448;3.246379535411137;250.04699999999997;13.7
1010;539.3315238126588;3.441567939183497;250.04699999999997;13.6
1020;558.8507153296291;3.5661232836378702;250.04699999999997;13.6
1030;581.3106310468498;3.709443898948315;250.04699999999997;13.6
1040;607.7617323860093;3.87823296152973;250.04699999999997;13.6
1050;629.26607564501;4.015455903348872;250.04699999999997;13.5
1060;646.7052173717833;4.1267380895438475;250.04699999999997;13.5
1070;656.1446088918931;4.186972483022941;250.04699999999997;13.6
1080;664.5897908428793;4.240862652908841;250.04699999999997;13.5
1090;683.6058339767753;4.362207320316934;250.04699999999997;13.6
1100;683.49711306128;4.361513553309876;250.04699999999997;13.6
1110;687.4517156633132;4.386748557989662;250.04699999999997;13.5
1120;700.8376129850191;4.472166289061484;250.04699999999997;13.5
1130;711.7227965478007;4.54162653217312;250.04699999999997;13.6
1140;716.3641488199244;4.5712438055364055;250.04699999999997;13.6
1150;726.0785994584195;4.633233398927647;250.04699999999997;13.6
1160;736.6235816505689;4.70052275812403;250.04699999999997;13.6
1170;743.4324959727322;4.743971620645822;250.04699999999997;13.6
1180;757.5746887660066;4.834215404215186;250.04699999999997;13.6
1190;766.7107213221659;4.892514011562189;250.04699999999997;13.6
1200;777.7408498408656;4.962899173561761;250.04699999999997;13.6
1210;785.9541174502236;5.015309457834555;250.04699999999997;13.5
1220;786.5782956015508;5.01929244681091;250.04699999999997;13.5
1230;792.1726861515402;5.0549912226213936;250.04699999999997;13.5
1240;799.1500413037124;5.0995149352763836;250.04699999999997;13.5
1250;818.6277998804869;5.223805888957534;250.04699999999997;13.4
1260;821.8533571451649;5.24438872896963;250.04699999999997;13.4
1270;831.015331959532;5.302852878362992;250.04699999999997;13.4
1280;842.6531392332479;5.377115743831115;250.04699999999997;13.4
1290;858.9448128106052;5.481075736866774;250.04699999999997;13.3
1300;877.0423444281525;5.5965592230776515;250.04699999999997;13.3
1310;894.9955025722476;5.711121437129265;250.04699999999997;13.3
1320;902.580077222875;5.759519922657084;250.04699999999997;13.3
1330;909.3097613698081;5.802463203697266;250.04699999999997;13.3
1340;919.6919291345848;5.868713615810931;250.04699999999997;13.3
1350;929.5174166271446;5.931411754614677;250.04699999999997;13.2
1360;930.7803177395893;5.939470545519803;250.04699999999997;13.2
1370;933.3516168088053;5.955878450579957;250.04699999999997;13.2
1380;934.8205530777936;5.96525198753236;250.04699999999997;13.2
1390;940.0254233294102;5.998465166800916;250.04699999999997;13.2
1400;952.6525146595385;6.079040825311852;250.04699999999997;13.2
1410;949.0977971450197;6.0563575566901;250.04699999999997;13.2
1420;956.3665581737722;6.1027407807547664;250.04699999999997;13.2
1430;975.6032981494371;6.2254937529649625;250.04699999999997;13.2
1440;976.7612514503058;6.232882853693155;250.04699999999997;13.2
1450;980.1091575474787;6.254246422812896;250.04699999999997;13.2
1460;992.6488543556145;6.334264401730355;250.04699999999997;13.2
1470;1006.6403437394381;6.423546520721641;250.04699999999997;13.2
1480;1009.8573318684785;6.444074679593891;250.04699999999997;13.2
