#"Step";"Kinetic Energy (kJ/mole)";"Temperature (K)";"Box Volume (nm^3)";"Speed (ns/day)"
250;289.878946036761;1.7803867492477745;247.339889120001;0
500;427.20393751797724;2.6238132847600006;245.42802429274218;654
750;456.1897683660421;2.801839284451912;244.67506843259827;628
1000;418.0340984572167;2.567493706606014;244.67506843259827;632
1250;333.78731797655837;2.0500644359216604;243.91248377064605;630
1500;265.23097557206245;1.6290031437422032;243.91248377064605;632
1750;212.13610561046;1.3029035624339318;243.3031744104505;637
2000;160.26863273629306;0.9843424434404038;242.15692043503276;642
2250;133.26987674733027;0.8185207165916122;242.07527621720226;644
2500;109.47811240114314;0.6723957821584453;241.3648901299744;645
2750;473.34037749414256;2.907175383022264;241.08687473953776;644
3000;701.5240411718969;4.308640293672123;240.55955149034446;647
3250;818.166981274735;5.025041218236196;239.0319664679716;649
3500;903.9543515373225;5.551932527027399;237.9575715185112;651
3750;975.1288193603723;5.989073896310735;236.94403146360347;653
4000;1002.6372039397229;6.158025674519824;235.01762713457686;655
4250;1009.4068359236771;6.199603592634608;234.4950999907234;655
4500;1041.1999063590556;6.39487117620679;233.03908044810132;654
4750;1037.9249395772222;6.374756892150218;231.4055471844958;655
5000;1063.4404594569514;6.531468837309137;229.44995366285917;656
5250;1445.1157005606601;8.875652680487656;227.7081808008851;657
5500;1720.4291218764592;10.566580476046006;225.36605011788174;658
5750;1912.987074957421;11.749238384855095;222.765032342836;658
6000;1981.524813761991;12.170185416915807;221.70339121319083;658
6250;2072.166042057019;12.726888288919298;219.73107554817693;657
6500;2127.4183348504585;13.066238391090994;218.8168804316219;658
6750;2206.053183774482;13.549200141047399;213.6859619266776;658
7000;2247.6557515483655;13.80471597416317;212.28443607828615;658
7250;2274.7315480834877;13.971010870827886;210.03126400079827;658
7500;2291.8903311633594;14.076397172407534;208.10146455807367;658
7750;2623.1912721038534;16.111190707185234;206.9784417737829;657
8000;2880.1980259758857;17.68968209235442;203.51170088979464;656
8250;3016.196666498203;18.524962407851838;202.21878760443968;656
8500;3101.0956047491854;19.04639711966456;199.97656453449594;655
8750;3194.647294729264;19.62097554796182;197.5745727273253;655
9000;3327.20676915325;20.435133095373992;194.56144556082285;654
9250;3348.591416931859;20.566473932861157;192.8865371148488;653
9500;3333.191507290365;20.471890330153244;190.76332854284902;652
9750;3318.9564738442805;20.384461197168566;190.1537398220429;650
10000;3253.0700803272703;19.979798272947313;189.4423967817331;649
10250;3591.9559555709275;22.061177172795144;189.35952282687362;648
10500;3747.6993282290496;23.01772624527768;188.99090947623577;647
10750;3909.3766040401333;24.01072033278905;188.3520678742313;646
11000;3943.2807433425623;24.218953739126327;188.29625914748277;646
11250;3983.6450056867398;24.46686411276078;188.23029843318918;645
11500;3979.6864115936332;24.44255110705486;188.23878552161483;645
11750;4013.613150254969;24.650923314776957;188.09730196563532;644
12000;3942.2078798321127;24.212364395526624;187.72292317896904;644
12250;3976.111285433326;24.420593295596927;187.63262627317852;643
12500;3953.598699589129;24.282324856042063;187.5839699905511;642
12750;4379.689334781433;26.899300428937735;187.5626070903284;642
13000;4607.782633922034;28.300210336105106;187.5626070903284;641
13250;4767.110069814924;29.278772110023496;187.4606731178476;640
13500;4820.284512117847;29.605360410999168;187.39301851883667;640
13750;4870.769296991071;29.915429297531944;187.19581001816988;639
14000;4946.367138178364;30.37973826705788;186.96378273349188;639
14250;4943.432881091423;30.36171656348851;187.01820057665716;638
14500;4962.044958633254;30.47602875029785;187.01820057665716;637
14750;4928.793114676053;30.27180163005039;186.83168295198763;636
15000;4978.3287460658175;30.57604097874312;186.83168295198763;635
15250;5267.210361265141;32.35030229310897;186.83168295198763;635
15500;5566.173649388817;34.186483512766905;186.8254597272962;634
15750;5775.105697383924;35.46970830307823;186.9506511590767;634
16000;5760.195950782429;35.378135197660015;186.9506511590767;633
16250;5842.768559926088;35.88528199524614;186.95014991131987;633
16500;5837.79784461614;35.85475271468572;186.7734860598508;633
16750;5846.537480814312;35.908430060671726;186.75021162255413;632
17000;5898.582352872138;36.22808073501321;186.54818479772732;632
17250;5922.80365406163;36.3768438110382;186.4924483199432;632
17500;5977.9505268212815;36.71554644145029;186.4924483199432;631
17750;6364.036760154209;39.086821842064445;186.58929415951837;630
18000;6542.801992173656;40.184767224663105;186.58929415951837;629
18250;6685.384329306951;41.0604834751172;186.53340369552018;629
18500;6765.436682635816;41.55215129391332;186.29497478564852;628
18750;6880.275339940854;42.2574706231114;186.29497478564852;627
19000;6892.521744458427;42.3326859384253;186.2927351588806;627
19250;6859.897307191379;42.132312242418585;186.37928187694808;626
19500;6892.013225906499;42.32956270473076;186.27046366197314;626
19750;6815.108868266296;41.8572293353226;185.9424715036347;626
20000;6824.184936033766;41.91297298628244;186.0495916136343;625
20250;7295.422209743498;44.807231466710526;186.0495916136343;625
20500;7563.85735803195;46.455914089506166;186.0495916136343;624
